SaleKey,InvoiceNumber,SaleDate,GameKey,CustomerKey,RetailerKey,UnitsSold,UnitPrice,DiscountPct,UnitCost,NetSalesAmount,TotalCostAmount,GrossProfitAmount,GrossMarginPct,PromoFlag,OrderSource
1737,INV11736,2022-06-29,330,75,470,4,28.5,0.03,14.51,110.58,58.04,52.54,0.4751,True,Website
1738,INV11737,2023-10-04,65,281,491,1,51.64,0.25,23.85,38.73,23.85,14.88,0.3842,True,Website
1739,INV11738,2023-11-27,69,412,321,5,40.98,0.06,18.57,192.61,92.85,99.76,0.5179,False,Retail POS
1740,INV11739,2023-03-14,67,7,207,3,45.4,0.06,15.79,128.03,47.37,80.66,0.63,False,Website
1741,INV11740,2023-07-24,433,113,320,2,23.14,0.01,9.53,45.82,19.06,26.76,0.584,True,Retail POS
1742,INV11741,2023-05-23,50,36,216,3,61.7,0.31,30.96,127.72,92.88,34.84,0.2728,False,Retail POS
1743,INV11742,2022-02-18,314,266,68,2,59.22,0.32,34.19,80.54,68.38,12.16,0.151,True,Website
1744,INV11743,2022-12-19,309,113,447,2,29.26,0.06,15.94,55.01,31.88,23.13,0.4205,False,Mobile App
1745,INV11744,2023-10-21,91,292,62,1,51.71,0.3,20.17,36.2,20.17,16.03,0.4428,False,Retail POS
1746,INV11745,2023-11-19,115,223,210,1,60.91,0.17,26.2,50.56,26.2,24.36,0.4818,True,Website
1747,INV11746,2023-01-26,374,211,337,3,52.03,0.1,16.9,140.48,50.7,89.78,0.6391,True,Website
1748,INV11747,2024-03-15,57,18,327,5,35.51,0.25,11.74,133.16,58.7,74.46,0.5592,True,Retail POS
1749,INV11748,2023-06-22,342,241,370,3,52.8,0.07,23.29,147.31,69.87,77.44,0.5257,False,Retail POS
1750,INV11749,2022-11-23,18,134,429,4,30.51,0.3,14.01,85.43,56.04,29.39,0.344,True,Retail POS
1751,INV11750,2023-12-15,272,220,52,2,35.9,0.02,13.61,70.36,27.22,43.14,0.6131,False,Retail POS
1752,INV11751,2023-03-03,130,391,116,2,31.99,0.38,15.77,39.67,31.54,8.13,0.2049,False,Mobile App
1753,INV11752,2023-02-23,495,102,381,1,47.84,0.03,24.45,46.4,24.45,21.95,0.4731,True,Mobile App
1754,INV11753,2022-06-02,269,140,458,5,25.4,0.23,9.9,97.79,49.5,48.29,0.4938,False,Mobile App
1755,INV11754,2022-11-04,429,169,383,1,66.66,0.36,35.16,42.66,35.16,7.5,0.1758,False,Mobile App
1756,INV11755,2023-01-21,80,498,65,4,36.67,0.0,13.26,146.68,53.04,93.64,0.6384,True,Website
1757,INV11756,2022-07-08,456,191,130,3,30.94,0.2,14.33,74.26,42.99,31.27,0.4211,False,Retail POS
1758,INV11757,2024-02-12,299,482,177,3,44.82,0.14,24.26,115.64,72.78,42.86,0.3706,False,Website
1759,INV11758,2023-07-05,456,25,278,5,33.84,0.23,15.6,130.28,78.0,52.28,0.4013,True,Website
1760,INV11759,2023-04-30,310,465,480,1,46.74,0.09,26.75,42.53,26.75,15.78,0.371,True,Mobile App
1761,INV11760,2022-09-04,202,437,413,1,37.42,0.03,11.88,36.3,11.88,24.42,0.6727,True,Website
1762,INV11761,2024-05-19,225,33,163,4,26.59,0.25,12.67,79.77,50.68,29.09,0.3647,False,Mobile App
1763,INV11762,2022-08-19,159,343,465,3,33.28,0.17,15.59,82.87,46.77,36.1,0.4356,False,Retail POS
1764,INV11763,2022-11-04,204,329,332,1,41.91,0.25,20.88,31.43,20.88,10.55,0.3357,False,Mobile App
1765,INV11764,2024-05-28,137,6,152,5,21.5,0.08,11.83,98.9,59.15,39.75,0.4019,True,Retail POS
1766,INV11765,2023-12-26,485,446,350,3,58.52,0.14,30.3,150.98,90.9,60.08,0.3979,False,Mobile App
1767,INV11766,2022-05-28,73,194,236,4,51.08,0.22,27.43,159.37,109.72,49.65,0.3115,False,Website
1768,INV11767,2024-04-05,48,230,158,5,50.06,0.24,19.36,190.23,96.8,93.43,0.4911,False,Website
1769,INV11768,2023-04-20,18,137,468,2,47.29,0.15,19.68,80.39,39.36,41.03,0.5104,True,Mobile App
1770,INV11769,2022-03-01,478,323,426,4,49.51,0.11,24.16,176.26,96.64,79.62,0.4517,True,Retail POS
1771,INV11770,2023-07-30,480,400,327,5,66.72,0.11,31.09,296.9,155.45,141.45,0.4764,True,Retail POS
1772,INV11771,2023-02-27,488,473,106,1,20.42,0.07,12.01,18.99,12.01,6.98,0.3676,False,Mobile App
1773,INV11772,2023-03-03,471,216,306,2,22.38,0.13,7.97,38.94,15.94,23.0,0.5907,False,Website
1774,INV11773,2023-07-25,267,495,255,4,29.56,0.08,11.98,108.78,47.92,60.86,0.5595,True,Retail POS
1775,INV11774,2023-06-27,446,349,358,1,28.36,0.25,13.38,21.27,13.38,7.89,0.3709,True,Mobile App
1776,INV11775,2022-05-18,340,364,455,2,29.05,0.23,16.28,44.74,32.56,12.18,0.2722,False,Retail POS
1777,INV11776,2023-02-02,19,183,444,3,53.59,0.15,31.02,136.65,93.06,43.59,0.319,True,Website
1778,INV11777,2022-09-06,100,168,113,1,42.96,0.13,17.22,37.38,17.22,20.16,0.5393,False,Retail POS
1779,INV11778,2022-09-19,116,282,30,5,69.58,0.1,22.27,313.11,111.35,201.76,0.6444,True,Mobile App
1780,INV11779,2022-07-28,346,38,12,4,31.33,0.21,13.36,99.0,53.44,45.56,0.4602,True,Retail POS
1781,INV11780,2022-12-05,74,163,177,2,35.53,0.37,14.86,44.77,29.72,15.05,0.3362,True,Retail POS
1782,INV11781,2023-10-25,280,471,479,1,69.2,0.27,41.24,50.52,41.24,9.28,0.1837,False,Website
1783,INV11782,2022-03-22,269,452,338,3,61.58,0.3,26.44,129.32,79.32,50.0,0.3866,True,Website
1784,INV11783,2023-04-06,125,443,46,4,43.48,0.33,17.03,116.53,68.12,48.41,0.4154,False,Website
1785,INV11784,2024-05-17,116,490,171,4,47.72,0.14,19.55,164.16,78.2,85.96,0.5236,True,Website
1786,INV11785,2023-01-15,174,142,130,1,62.15,0.03,26.05,60.29,26.05,34.24,0.5679,True,Mobile App
1787,INV11786,2022-04-05,181,248,245,3,44.04,0.25,24.07,99.09,72.21,26.88,0.2713,False,Retail POS
1788,INV11787,2023-07-03,226,431,353,2,30.29,0.08,9.82,55.73,19.64,36.09,0.6476,False,Retail POS
1789,INV11788,2024-01-12,157,103,203,1,61.41,0.23,24.25,47.29,24.25,23.04,0.4872,True,Retail POS
1790,INV11789,2024-04-29,164,199,226,2,46.88,0.3,27.65,65.63,55.3,10.33,0.1574,False,Retail POS
1791,INV11790,2022-07-15,71,200,80,4,27.64,0.31,9.56,76.29,38.24,38.05,0.4988,True,Mobile App
1792,INV11791,2022-02-22,499,42,310,2,45.27,0.12,23.67,79.68,47.34,32.34,0.4059,False,Website
1793,INV11792,2022-10-02,222,435,35,3,40.65,0.2,16.54,97.56,49.62,47.94,0.4914,False,Retail POS
1794,INV11793,2023-01-22,126,147,52,5,63.83,0.25,30.29,239.36,151.45,87.91,0.3673,True,Retail POS
1795,INV11794,2023-11-21,145,66,161,3,26.29,0.33,8.67,52.84,26.01,26.83,0.5078,True,Website
1796,INV11795,2023-09-12,176,431,469,2,63.75,0.3,24.99,89.25,49.98,39.27,0.44,False,Website
1797,INV11796,2023-09-10,461,193,84,1,45.6,0.4,20.53,27.36,20.53,6.83,0.2496,False,Retail POS
1798,INV11797,2022-02-10,152,298,328,4,40.21,0.0,14.86,160.84,59.44,101.4,0.6304,True,Website
1799,INV11798,2024-06-13,182,38,435,5,28.09,0.17,12.99,116.57,64.95,51.62,0.4428,False,Retail POS
1800,INV11799,2022-03-16,375,141,26,1,55.03,0.1,20.14,49.53,20.14,29.39,0.5934,False,Retail POS
1801,INV11800,2022-07-12,479,106,225,1,66.33,0.05,32.84,63.01,32.84,30.17,0.4788,False,Retail POS
1802,INV11801,2024-04-03,347,428,446,3,38.76,0.36,22.14,74.42,66.42,8.0,0.1075,False,Retail POS
1803,INV11802,2024-02-19,498,152,317,2,32.07,0.4,10.44,38.48,20.88,17.6,0.4574,True,Retail POS
1804,INV11803,2023-08-25,85,352,154,3,47.73,0.07,17.42,133.17,52.26,80.91,0.6076,True,Retail POS
1805,INV11804,2024-01-12,364,414,293,2,59.8,0.02,33.09,117.21,66.18,51.03,0.4354,False,Website
1806,INV11805,2023-11-19,383,326,414,3,20.18,0.11,9.88,53.88,29.64,24.24,0.4499,False,Mobile App
1807,INV11806,2023-07-27,121,38,95,1,51.56,0.33,16.69,34.55,16.69,17.86,0.5169,True,Mobile App
1808,INV11807,2022-08-11,129,97,225,4,49.82,0.12,22.21,175.37,88.84,86.53,0.4934,False,Retail POS
1809,INV11808,2023-05-06,463,108,267,2,35.9,0.02,13.03,70.36,26.06,44.3,0.6296,False,Website
1810,INV11809,2022-08-02,451,119,437,5,42.56,0.02,15.31,208.54,76.55,131.99,0.6329,False,Retail POS
1811,INV11810,2024-06-09,6,151,41,5,32.34,0.17,18.83,134.21,94.15,40.06,0.2985,False,Website
1812,INV11811,2022-12-07,334,74,133,1,59.48,0.37,31.43,37.47,31.43,6.04,0.1612,False,Retail POS
1813,INV11812,2022-11-07,183,57,66,3,51.72,0.11,26.32,138.09,78.96,59.13,0.4282,True,Retail POS
1814,INV11813,2022-01-16,38,366,397,3,46.63,0.17,17.33,116.11,51.99,64.12,0.5522,False,Mobile App
1815,INV11814,2022-08-05,417,335,447,1,39.62,0.04,13.3,38.04,13.3,24.74,0.6504,False,Website
1816,INV11815,2022-07-14,116,252,210,5,34.56,0.2,19.4,138.24,97.0,41.24,0.2983,False,Website
1817,INV11816,2024-01-30,102,407,474,5,61.13,0.28,18.45,220.07,92.25,127.82,0.5808,True,Mobile App
1818,INV11817,2022-05-01,8,292,153,3,42.56,0.11,17.72,113.64,53.16,60.48,0.5322,False,Mobile App
1819,INV11818,2024-02-04,218,313,172,2,45.06,0.12,17.27,79.31,34.54,44.77,0.5645,False,Mobile App
1820,INV11819,2024-02-12,207,255,398,4,46.03,0.34,21.69,121.52,86.76,34.76,0.286,True,Mobile App
1821,INV11820,2023-05-06,78,254,325,2,42.41,0.0,15.91,84.82,31.82,53.0,0.6249,True,Website
1822,INV11821,2022-09-06,368,385,59,5,32.79,0.25,12.9,122.96,64.5,58.46,0.4754,True,Website
1823,INV11822,2023-12-14,404,456,184,2,26.01,0.16,14.44,43.7,28.88,14.82,0.3391,True,Mobile App
1824,INV11823,2023-09-11,55,259,490,4,24.92,0.12,11.99,87.72,47.96,39.76,0.4533,False,Retail POS
1825,INV11824,2023-12-22,304,270,180,2,57.86,0.26,19.89,85.63,39.78,45.85,0.5354,False,Retail POS
1826,INV11825,2022-07-29,467,465,322,2,31.17,0.33,16.14,41.77,32.28,9.49,0.2272,False,Retail POS
1827,INV11826,2023-02-11,440,34,324,2,22.77,0.22,8.25,35.52,16.5,19.02,0.5355,True,Retail POS
1828,INV11827,2022-09-03,481,495,12,2,59.87,0.01,25.74,118.54,51.48,67.06,0.5657,False,Website
1829,INV11828,2023-07-20,228,326,459,1,27.69,0.18,13.68,22.71,13.68,9.03,0.3976,True,Website
1830,INV11829,2022-11-26,88,325,68,5,51.25,0.19,19.56,207.56,97.8,109.76,0.5288,True,Website
1831,INV11830,2024-03-05,10,238,427,4,36.92,0.22,15.33,115.19,61.32,53.87,0.4677,False,Retail POS
1832,INV11831,2022-10-17,308,179,329,5,26.31,0.27,13.69,96.03,68.45,27.58,0.2872,True,Mobile App
1833,INV11832,2023-01-25,434,489,202,1,40.71,0.01,23.67,40.3,23.67,16.63,0.4127,True,Retail POS
1834,INV11833,2023-04-23,290,104,475,1,20.73,0.2,9.51,16.58,9.51,7.07,0.4264,False,Website
1835,INV11834,2023-07-01,164,29,6,1,62.04,0.24,18.8,47.15,18.8,28.35,0.6013,False,Retail POS
1836,INV11835,2023-10-27,239,227,15,1,45.66,0.14,18.33,39.27,18.33,20.94,0.5332,True,Mobile App
1837,INV11836,2023-01-03,317,466,42,2,26.95,0.27,11.31,39.35,22.62,16.73,0.4252,False,Mobile App
1838,INV11837,2022-11-12,484,232,31,5,31.84,0.09,12.79,144.87,63.95,80.92,0.5586,False,Retail POS
1839,INV11838,2022-09-25,144,304,470,3,42.39,0.13,18.27,110.64,54.81,55.83,0.5046,True,Website
1840,INV11839,2023-01-04,335,350,181,4,29.43,0.39,14.41,71.81,57.64,14.17,0.1973,True,Website
1841,INV11840,2023-06-10,18,335,262,1,33.42,0.14,11.24,28.74,11.24,17.5,0.6089,False,Website
1842,INV11841,2023-05-25,71,117,289,5,46.71,0.14,17.83,200.85,89.15,111.7,0.5561,False,Retail POS
1843,INV11842,2023-04-23,175,207,413,1,61.62,0.24,27.87,46.83,27.87,18.96,0.4049,True,Website
1844,INV11843,2022-04-11,342,400,21,1,40.08,0.39,15.82,24.45,15.82,8.63,0.353,False,Retail POS
1845,INV11844,2024-04-02,288,185,380,1,55.84,0.39,33.35,34.06,33.35,0.71,0.0208,True,Website
1846,INV11845,2024-01-10,299,481,182,1,63.82,0.23,27.41,49.14,27.41,21.73,0.4422,True,Mobile App
1847,INV11846,2023-04-26,339,138,184,1,30.81,0.0,17.28,30.81,17.28,13.53,0.4391,False,Mobile App
1848,INV11847,2024-02-19,424,403,244,4,60.35,0.36,34.34,154.5,137.36,17.14,0.1109,False,Website
1849,INV11848,2024-05-09,248,485,350,5,57.86,0.23,31.87,222.76,159.35,63.41,0.2847,False,Retail POS
1850,INV11849,2022-11-24,193,498,149,1,37.84,0.15,11.88,32.16,11.88,20.28,0.6306,False,Website
1851,INV11850,2022-07-28,419,323,256,1,69.47,0.33,40.59,46.54,40.59,5.95,0.1278,False,Retail POS
1852,INV11851,2023-01-15,325,164,100,1,33.12,0.16,11.22,27.82,11.22,16.6,0.5967,True,Mobile App
1853,INV11852,2022-11-17,306,388,55,1,32.73,0.01,10.16,32.4,10.16,22.24,0.6864,False,Retail POS
1854,INV11853,2023-02-28,268,75,186,2,58.6,0.33,24.86,78.52,49.72,28.8,0.3668,True,Website
1855,INV11854,2022-02-16,204,233,320,2,41.72,0.22,14.95,65.08,29.9,35.18,0.5406,False,Mobile App
1856,INV11855,2023-07-31,341,417,86,3,36.53,0.14,12.98,94.25,38.94,55.31,0.5868,True,Retail POS
1857,INV11856,2024-06-03,123,284,174,1,28.92,0.1,11.17,26.03,11.17,14.86,0.5709,False,Retail POS
1858,INV11857,2022-08-15,58,480,468,3,58.26,0.24,21.82,132.83,65.46,67.37,0.5072,False,Mobile App
1859,INV11858,2024-01-30,339,377,22,4,59.31,0.08,29.98,218.26,119.92,98.34,0.4506,True,Website
1860,INV11859,2022-05-30,447,255,244,3,48.32,0.13,17.2,126.12,51.6,74.52,0.5909,False,Mobile App
1861,INV11860,2022-01-17,201,464,60,5,67.86,0.25,31.41,254.48,157.05,97.43,0.3829,False,Website
1862,INV11861,2022-09-25,491,9,104,2,35.9,0.35,21.39,46.67,42.78,3.89,0.0834,True,Website
1863,INV11862,2023-07-21,433,203,139,2,30.97,0.21,13.31,48.93,26.62,22.31,0.456,True,Retail POS
1864,INV11863,2023-08-22,112,390,303,1,53.86,0.3,26.53,37.7,26.53,11.17,0.2963,True,Website
1865,INV11864,2023-08-17,128,379,159,1,57.91,0.31,34.21,39.96,34.21,5.75,0.1439,False,Website
1866,INV11865,2024-01-08,36,305,499,4,31.24,0.27,10.66,91.22,42.64,48.58,0.5326,True,Mobile App
1867,INV11866,2023-03-04,234,91,232,4,23.82,0.1,10.14,85.75,40.56,45.19,0.527,True,Mobile App
1868,INV11867,2022-10-30,310,381,77,5,60.52,0.35,33.59,196.69,167.95,28.74,0.1461,False,Website
1869,INV11868,2022-06-06,47,332,18,1,68.82,0.17,39.89,57.12,39.89,17.23,0.3016,False,Retail POS
1870,INV11869,2022-07-20,115,150,22,1,52.22,0.02,25.08,51.18,25.08,26.1,0.51,False,Mobile App
1871,INV11870,2022-12-04,416,360,184,4,33.88,0.1,11.62,121.97,46.48,75.49,0.6189,False,Retail POS
1872,INV11871,2022-08-24,255,176,145,4,69.82,0.31,39.83,192.7,159.32,33.38,0.1732,False,Mobile App
1873,INV11872,2023-01-24,483,485,38,4,64.65,0.03,22.78,250.84,91.12,159.72,0.6367,False,Mobile App
1874,INV11873,2023-08-07,223,405,281,2,45.66,0.06,18.53,85.84,37.06,48.78,0.5683,True,Website
1875,INV11874,2024-05-03,124,33,288,3,61.26,0.28,25.28,132.32,75.84,56.48,0.4268,True,Mobile App
1876,INV11875,2022-09-09,437,465,143,3,60.78,0.36,26.39,116.7,79.17,37.53,0.3216,False,Mobile App
1877,INV11876,2023-05-27,160,184,13,1,66.73,0.25,35.84,50.05,35.84,14.21,0.2839,True,Retail POS
1878,INV11877,2023-07-18,446,157,186,2,62.04,0.09,33.54,112.91,67.08,45.83,0.4059,True,Mobile App
1879,INV11878,2023-11-02,421,53,474,4,52.17,0.02,26.91,204.51,107.64,96.87,0.4737,True,Mobile App
1880,INV11879,2023-12-03,96,296,434,1,50.46,0.25,15.47,37.84,15.47,22.37,0.5912,True,Retail POS
1881,INV11880,2022-12-12,107,202,267,2,43.36,0.02,20.36,84.99,40.72,44.27,0.5209,False,Website
1882,INV11881,2022-09-21,120,274,269,5,51.31,0.25,26.9,192.41,134.5,57.91,0.301,False,Website
1883,INV11882,2024-02-21,101,175,97,2,59.75,0.09,25.89,108.74,51.78,56.96,0.5238,True,Mobile App
1884,INV11883,2024-04-21,103,244,434,1,68.44,0.36,39.93,43.8,39.93,3.87,0.0884,False,Mobile App
1885,INV11884,2023-05-16,166,269,357,3,43.35,0.19,23.72,105.34,71.16,34.18,0.3245,True,Retail POS
1886,INV11885,2024-01-11,414,411,294,4,48.67,0.09,23.92,177.16,95.68,81.48,0.4599,True,Website
1887,INV11886,2023-10-20,186,446,1,5,42.23,0.34,13.46,139.36,67.3,72.06,0.5171,False,Website
1888,INV11887,2024-01-28,32,74,295,2,53.41,0.1,26.48,96.14,52.96,43.18,0.4491,True,Website
1889,INV11888,2023-05-18,493,96,27,1,51.49,0.12,29.53,45.31,29.53,15.78,0.3483,False,Retail POS
1890,INV11889,2023-04-17,66,361,36,1,20.88,0.33,8.64,13.99,8.64,5.35,0.3824,False,Retail POS
1891,INV11890,2022-06-22,179,173,160,4,47.05,0.12,25.95,165.62,103.8,61.82,0.3733,False,Retail POS
1892,INV11891,2024-01-21,267,387,425,1,24.41,0.16,9.62,20.5,9.62,10.88,0.5307,False,Mobile App
1893,INV11892,2024-03-25,443,406,399,1,21.31,0.14,10.04,18.33,10.04,8.29,0.4523,False,Website
1894,INV11893,2022-12-27,404,155,31,4,59.55,0.05,29.45,226.29,117.8,108.49,0.4794,False,Mobile App
1895,INV11894,2022-06-23,37,183,127,5,32.92,0.02,16.57,161.31,82.85,78.46,0.4864,False,Mobile App
1896,INV11895,2022-05-24,201,323,262,3,37.02,0.29,20.91,78.85,62.73,16.12,0.2044,False,Retail POS
1897,INV11896,2024-01-08,358,289,345,3,23.19,0.26,8.59,51.48,25.77,25.71,0.4994,False,Website
1898,INV11897,2023-07-14,49,258,497,2,28.97,0.11,10.97,51.57,21.94,29.63,0.5746,True,Mobile App
1899,INV11898,2023-05-16,275,75,436,5,58.27,0.12,29.79,256.39,148.95,107.44,0.419,False,Website
1900,INV11899,2022-07-08,439,174,210,2,44.67,0.38,15.78,55.39,31.56,23.83,0.4302,True,Mobile App
1901,INV11900,2023-07-10,168,330,150,3,64.02,0.4,28.12,115.24,84.36,30.88,0.268,False,Retail POS
1902,INV11901,2023-10-20,263,231,31,4,39.85,0.19,12.19,129.11,48.76,80.35,0.6223,True,Mobile App
1903,INV11902,2022-03-02,133,247,100,1,33.43,0.32,11.44,22.73,11.44,11.29,0.4967,False,Retail POS
1904,INV11903,2023-06-21,495,161,329,3,37.37,0.29,18.82,79.6,56.46,23.14,0.2907,False,Website
1905,INV11904,2022-02-04,298,186,302,5,55.63,0.12,29.16,244.77,145.8,98.97,0.4043,False,Mobile App
1906,INV11905,2024-05-09,344,391,451,3,47.74,0.02,15.97,140.36,47.91,92.45,0.6587,True,Mobile App
1907,INV11906,2024-05-17,176,143,353,5,65.2,0.06,24.01,306.44,120.05,186.39,0.6082,True,Retail POS
1908,INV11907,2022-03-18,489,282,219,5,50.1,0.34,16.52,165.33,82.6,82.73,0.5004,False,Retail POS
1909,INV11908,2024-04-17,391,395,253,5,44.64,0.29,19.2,158.47,96.0,62.47,0.3942,True,Website
1910,INV11909,2023-11-16,11,128,171,2,59.28,0.27,20.03,86.55,40.06,46.49,0.5371,False,Retail POS
1911,INV11910,2022-02-19,201,166,257,4,67.37,0.05,29.05,256.01,116.2,139.81,0.5461,True,Website
1912,INV11911,2024-02-22,433,27,428,3,37.78,0.26,19.63,83.87,58.89,24.98,0.2978,True,Mobile App
1913,INV11912,2022-01-07,414,246,57,4,32.48,0.31,16.4,89.64,65.6,24.04,0.2682,True,Website
1914,INV11913,2023-02-27,297,487,9,1,50.8,0.34,19.51,33.53,19.51,14.02,0.4181,False,Website
1915,INV11914,2022-05-21,3,135,5,3,44.93,0.01,22.56,133.44,67.68,65.76,0.4928,True,Website
1916,INV11915,2024-05-12,214,385,335,4,69.45,0.27,40.16,202.79,160.64,42.15,0.2079,True,Mobile App
1917,INV11916,2023-10-08,296,202,114,4,43.11,0.01,17.43,170.72,69.72,101.0,0.5916,False,Mobile App
1918,INV11917,2022-08-25,307,21,265,1,23.71,0.28,9.45,17.07,9.45,7.62,0.4464,False,Retail POS
1919,INV11918,2022-03-11,468,79,173,5,68.86,0.25,32.46,258.23,162.3,95.93,0.3715,True,Website
1920,INV11919,2023-12-26,32,158,220,3,62.17,0.06,23.23,175.32,69.69,105.63,0.6025,True,Mobile App
1921,INV11920,2022-06-04,48,94,205,3,28.9,0.31,14.32,59.82,42.96,16.86,0.2818,False,Website
1922,INV11921,2022-01-10,327,8,24,1,65.22,0.03,35.85,63.26,35.85,27.41,0.4333,False,Website
1923,INV11922,2022-08-12,252,472,493,5,37.02,0.33,16.21,124.02,81.05,42.97,0.3465,False,Website
1924,INV11923,2023-06-02,199,339,458,3,38.85,0.1,19.57,104.9,58.71,46.19,0.4403,False,Mobile App
1925,INV11924,2023-04-12,404,259,170,3,65.31,0.28,32.37,141.07,97.11,43.96,0.3116,False,Website
1926,INV11925,2023-01-18,89,55,406,3,46.5,0.37,14.49,87.88,43.47,44.41,0.5053,True,Website
1927,INV11926,2022-03-03,109,399,103,5,26.88,0.14,9.54,115.58,47.7,67.88,0.5873,False,Retail POS
1928,INV11927,2023-09-25,291,36,60,1,38.44,0.2,21.84,30.75,21.84,8.91,0.2898,False,Website
1929,INV11928,2023-10-16,108,6,86,3,56.09,0.19,32.63,136.3,97.89,38.41,0.2818,True,Retail POS
1930,INV11929,2023-11-14,408,377,255,4,28.7,0.06,15.33,107.91,61.32,46.59,0.4317,False,Website
1931,INV11930,2023-09-24,40,42,165,5,49.5,0.24,28.53,188.1,142.65,45.45,0.2416,False,Retail POS
1932,INV11931,2023-05-10,461,50,372,2,54.75,0.3,21.45,76.65,42.9,33.75,0.4403,False,Mobile App
1933,INV11932,2023-11-07,52,112,167,1,37.18,0.37,13.92,23.42,13.92,9.5,0.4056,True,Mobile App
1934,INV11933,2023-05-15,112,146,84,4,54.68,0.34,22.71,144.36,90.84,53.52,0.3707,False,Website
1935,INV11934,2022-01-17,295,230,458,3,64.2,0.2,20.33,154.08,60.99,93.09,0.6042,False,Retail POS
1936,INV11935,2022-01-07,68,211,202,2,43.6,0.29,23.67,61.91,47.34,14.57,0.2353,False,Mobile App
1937,INV11936,2023-06-29,189,497,90,1,39.14,0.32,23.3,26.62,23.3,3.32,0.1247,False,Website
1938,INV11937,2023-07-19,332,306,89,5,32.55,0.2,17.81,130.2,89.05,41.15,0.3161,True,Website
1939,INV11938,2023-02-26,209,30,437,2,50.2,0.05,23.42,95.38,46.84,48.54,0.5089,True,Retail POS
1940,INV11939,2022-01-13,65,461,120,2,63.98,0.18,24.86,104.93,49.72,55.21,0.5262,False,Retail POS
1941,INV11940,2022-01-18,62,295,156,4,36.22,0.34,13.01,95.62,52.04,43.58,0.4558,False,Website
1942,INV11941,2023-06-27,465,116,461,1,39.8,0.24,16.29,30.25,16.29,13.96,0.4615,False,Retail POS
1943,INV11942,2024-01-10,258,396,399,4,40.32,0.29,20.16,114.51,80.64,33.87,0.2958,False,Retail POS
1944,INV11943,2022-10-09,134,226,188,4,48.03,0.07,20.85,178.67,83.4,95.27,0.5332,False,Mobile App
1945,INV11944,2023-07-03,492,59,188,3,31.41,0.39,18.22,57.48,54.66,2.82,0.0491,False,Retail POS
1946,INV11945,2022-10-21,122,76,262,5,61.1,0.16,33.99,256.62,169.95,86.67,0.3377,False,Website
1947,INV11946,2022-01-18,331,428,52,2,34.77,0.26,11.5,51.46,23.0,28.46,0.5531,True,Retail POS
1948,INV11947,2023-05-30,171,216,140,1,55.26,0.01,18.76,54.71,18.76,35.95,0.6571,False,Website
1949,INV11948,2024-04-12,210,132,19,5,45.65,0.05,22.96,216.84,114.8,102.04,0.4706,True,Website
1950,INV11949,2023-12-16,296,420,480,5,49.28,0.31,18.2,170.02,91.0,79.02,0.4648,True,Retail POS
1951,INV11950,2023-11-22,89,498,75,1,28.97,0.39,15.57,17.67,15.57,2.1,0.1188,False,Retail POS
1952,INV11951,2023-03-17,167,304,230,5,56.74,0.13,27.09,246.82,135.45,111.37,0.4512,True,Retail POS
1953,INV11952,2024-04-05,28,398,481,3,29.42,0.01,10.85,87.38,32.55,54.83,0.6275,True,Mobile App
1954,INV11953,2022-07-03,238,81,130,5,25.66,0.14,11.38,110.34,56.9,53.44,0.4843,True,Mobile App
1955,INV11954,2022-04-20,336,305,55,3,47.32,0.01,19.96,140.54,59.88,80.66,0.5739,False,Retail POS
1956,INV11955,2022-04-09,63,67,271,2,55.45,0.08,31.16,102.03,62.32,39.71,0.3892,True,Website
1957,INV11956,2023-06-21,448,230,448,2,22.49,0.3,6.96,31.49,13.92,17.57,0.558,True,Retail POS
1958,INV11957,2022-06-02,255,471,100,4,23.46,0.37,13.34,59.12,53.36,5.76,0.0974,False,Mobile App
1959,INV11958,2022-09-04,396,333,69,3,60.12,0.03,29.8,174.95,89.4,85.55,0.489,False,Mobile App
1960,INV11959,2022-07-16,41,393,399,2,60.44,0.22,31.51,94.29,63.02,31.27,0.3316,True,Retail POS
1961,INV11960,2023-09-27,500,277,299,5,32.26,0.1,9.7,145.17,48.5,96.67,0.6659,False,Website
1962,INV11961,2023-06-24,29,361,458,1,50.75,0.06,24.79,47.7,24.79,22.91,0.4803,False,Website
1963,INV11962,2022-09-16,279,72,17,1,42.15,0.09,20.09,38.36,20.09,18.27,0.4763,True,Mobile App
1964,INV11963,2024-04-14,469,209,354,3,51.62,0.23,23.81,119.24,71.43,47.81,0.401,True,Mobile App
1965,INV11964,2022-12-29,80,272,116,4,63.13,0.03,33.82,244.94,135.28,109.66,0.4477,True,Mobile App
1966,INV11965,2022-10-01,51,144,152,5,23.98,0.17,11.19,99.52,55.95,43.57,0.4378,False,Website
1967,INV11966,2024-03-25,112,251,330,3,58.89,0.05,32.81,167.84,98.43,69.41,0.4135,True,Mobile App
1968,INV11967,2023-02-11,361,284,116,1,44.64,0.11,16.51,39.73,16.51,23.22,0.5844,True,Mobile App
1969,INV11968,2022-03-22,301,179,30,3,48.2,0.08,26.11,133.03,78.33,54.7,0.4112,False,Website
1970,INV11969,2023-01-18,90,440,323,5,52.69,0.35,18.64,171.24,93.2,78.04,0.4557,False,Mobile App
1971,INV11970,2023-02-20,229,80,51,2,66.12,0.28,35.97,95.21,71.94,23.27,0.2444,False,Mobile App
